Substructure,Count,Count max,step max,step min,step count,step_list,median_score_fragment_max,median_score_fragment_min,Mean score cluster,median_score_fragment_list,diff_median_score_max,diff_median_score_min,Mean diff score,diff_median_score_list,count_per_molecule_max,count_per_molecule_first,count_per_molecule_mean,Total Number of Molecules with Substructure,Number of Molecules with Substructure List,Molecules containing fragment,Number of Molecules_with_Fragment,count_perc_ratio
[O-][s+]1c(=Cc2ccccc2)c(=C(O)c2ccccc2)c(=NNc2ccccc2)c2ccccc21,1,1,220,220,1,[220],0.3736443,0.3736443,0.3736443,[0.3736443],0.0276754999999999,0.0276754999999999,0.0276754999999999,[0.0276754999999999],2,2,2.0,2,[2],{'[O-][s+]1c(=Cc2ccccc2)c(=C(O)c2ccccc2)c(=NNc2ccccc2)c2ccccc21'},1,1.0
[O-][s+]1cc2c3cccc(c31)CN2Cc1ccccc1,1,1,70,70,1,[70],0.0728109,0.0728109,0.0728109,[0.0728109],0.0389348999999999,0.0389348999999999,0.0389348999999999,[0.0389348999999999],2,2,2.0,2,[2],{'[O-][s+]1cc2c3cccc(c31)CN2Cc1ccccc1'},1,1.0
[O-]c1[s+]c2ccccc2c2c1C=CN1c3ccccc3C21Cl,1,1,240,240,1,[240],0.3417112,0.3417112,0.3417112,[0.3417112],-0.02489905,-0.02489905,-0.02489905,[-0.02489905],2,2,2.0,2,[2],{'[O-]c1[s+]c2ccccc2c2c1C=CN1c3ccccc3C21Cl'},1,1.0
[O-]c1[s+]c2ccccc2n2cncc12,1,1,160,160,1,[160],0.0043799,0.0043799,0.0043799,[0.0043799],-0.2485091999999999,-0.2485091999999999,-0.2485091999999999,[-0.2485091999999999],2,2,2.0,2,[2],{'[O-]c1[s+]c2ccccc2n2cncc12'},1,1.0
[O-]c1c(-c2ccccc2)[s+]c2c3ccccc3c3[s+]c4ccccc4c2c13,1,1,170,170,1,[170],0.3045719,0.3045719,0.3045719,[0.3045719],0.0956087,0.0956087,0.0956087,[0.0956087],2,2,2.0,2,[2],{'[O-]c1c(-c2ccccc2)[s+]c2c3ccccc3c3[s+]c4ccccc4c2c13'},1,1.0
[O-]c1c(=[S+]c2ccccc2)sc(-c2cccc(-c3ccccc3)c2)c2ccccc12,1,1,140,140,1,[140],0.5786064,0.5786064,0.5786064,[0.5786064],0.3982289999999999,0.3982289999999999,0.3982289999999999,[0.3982289999999999],2,2,2.0,2,[2],{'[O-]c1c(=[S+]c2ccccc2)sc(-c2cccc(-c3ccccc3)c2)c2ccccc12'},1,1.0
[O-]c1c2c(c(-c3ccccc3)n1-c1ccccc1)[N+](=Cc1c3ccccc3cc3ccccc13)c1ccccc1-2,1,1,120,120,1,[120],0.5194589,0.5194589,0.5194589,[0.5194589],0.4028971499999999,0.4028971499999999,0.4028971499999999,[0.4028971499999999],2,2,2.0,2,[2],{'[O-]c1c2c(c(-c3ccccc3)n1-c1ccccc1)[N+](=Cc1c3ccccc3cc3ccccc13)c1ccccc1-2'},1,1.0
[O-]c1c2c(nc3c1=C(c1ccccc1)C(c1ccccc1)=C3c1ccccc1)=C=C=c1ccccc1=N2,1,1,180,180,1,[180],0.260334,0.260334,0.260334,[0.260334],0.0068072499999999,0.0068072499999999,0.0068072499999999,[0.0068072499999999],2,2,2.0,2,[2],{'[O-]c1c2c(nc3c1=C(c1ccccc1)C(c1ccccc1)=C3c1ccccc1)=C=C=c1ccccc1=N2'},1,1.0
[O-]c1cc(-c2c3ccccc3cc3cc4ccccc4cc23)nc2ccccc12,1,1,350,350,1,[350],0.5734934,0.5734934,0.5734934,[0.5734934],0.0922084,0.0922084,0.0922084,[0.0922084],2,2,2.0,2,[2],{'[O-]c1cc(-c2c3ccccc3cc3cc4ccccc4cc23)nc2ccccc12'},1,1.0
[O-]c1ccc(C=CC(=C2C=CC=[S+]2)c2ccccc2)c(F)c1F,1,1,110,110,1,[110],0.0,0.0,0.0,[0.0],-0.1534687,-0.1534687,-0.1534687,[-0.1534687],2,2,2.0,2,[2],{'[O-]c1ccc(C=CC(=C2C=CC=[S+]2)c2ccccc2)c(F)c1F'},1,1.0
[O-]c1cccc(Cl)c1[N+]1=C(Cl)C2C1C2(Cl)Cl,1,1,90,90,1,[90],0.1816234,0.1816234,0.1816234,[0.1816234],0.127651,0.127651,0.127651,[0.127651],2,2,2.0,2,[2],{'[O-]c1cccc(Cl)c1[N+]1=C(Cl)C2C1C2(Cl)Cl'},1,1.0
[O-]n1cccc1-c1[s+]c(=C2[S+]=C(c3ccccc3)c3ccccc32)n2cccc12,1,1,210,210,1,[210],0.4439119,0.4439119,0.4439119,[0.4439119],0.169568,0.169568,0.169568,[0.169568],2,2,2.0,2,[2],{'[O-]n1cccc1-c1[s+]c(=C2[S+]=C(c3ccccc3)c3ccccc32)n2cccc12'},1,1.0
[OH+]=C1C=CC(Cl)=C(Cl)C1=C1c2ncccc2[B-](F)(F)n2cccc21,1,1,340,340,1,[340],0.3869985,0.3869985,0.3869985,[0.3869985],-0.12146265,-0.12146265,-0.12146265,[-0.12146265],2,2,2.0,2,[2],{'[OH+]=C1C=CC(Cl)=C(Cl)C1=C1c2ncccc2[B-](F)(F)n2cccc21'},1,1.0
[S+]#S1=C(c2ccccc2)c2ccccc2[N-]1,1,1,200,200,1,[200],0.1274897,0.1274897,0.1274897,[0.1274897],-0.1772586999999999,-0.1772586999999999,-0.1772586999999999,[-0.1772586999999999],2,2,2.0,2,[2],{'[S+]#S1=C(c2ccccc2)c2ccccc2[N-]1'},1,1.0
[S+]#[P-]1(c2ccccc2)Oc2cccc3cc4ccccc4c1c23,1,1,390,390,1,[390],0.5108426,0.5108426,0.5108426,[0.5108426],-0.0071993,-0.0071993,-0.0071993,[-0.0071993],2,2,2.0,2,[2],{'[S+]#[P-]1(c2ccccc2)Oc2cccc3cc4ccccc4c1c23'},1,1.0
[S+]#[P-]1(c2ccccc2)c2ccccc2-c2ccccc2N1Cc1ccccc1,1,1,70,70,1,[70],0.0348751,0.0348751,0.0348751,[0.0348751],0.0009990999999999,0.0009990999999999,0.0009990999999999,[0.0009990999999999],2,2,2.0,2,[2],{'[S+]#[P-]1(c2ccccc2)c2ccccc2-c2ccccc2N1Cc1ccccc1'},1,1.0
[S-]C(Nc1ccccn1)=[S+]CC(=Nc1[n-]cc[s+]1)c1cccs1,1,1,100,100,1,[100],0.0,0.0,0.0,[0.0],-0.10565995,-0.10565995,-0.10565995,[-0.10565995],2,2,2.0,2,[2],{'[S-]C(Nc1ccccn1)=[S+]CC(=Nc1[n-]cc[s+]1)c1cccs1'},1,1.0
[S-]c1[s+]cc(-c2ccccc2)n1C=C1c2ccccc2-c2ccccc21,1,1,270,270,1,[270],0.2728684,0.2728684,0.2728684,[0.2728684],-0.1791788999999999,-0.1791788999999999,-0.1791788999999999,[-0.1791788999999999],2,2,2.0,2,[2],{'[S-]c1[s+]cc(-c2ccccc2)n1C=C1c2ccccc2-c2ccccc21'},1,1.0
[Se+]#[P-](C1CCCCC1)(N1CC1)N(C1CCCCC1)C1CCCCC1,1,1,140,140,1,[140],0.0005005,0.0005005,0.0005005,[0.0005005],-0.18426565,-0.18426565,-0.18426565,[-0.18426565],2,2,2.0,2,[2],{'[Se+]#[P-](C1CCCCC1)(N1CC1)N(C1CCCCC1)C1CCCCC1'},1,1.0
[Se-][P-]1(=[N+]2c3ccccc3-c3ccccc32)=[S+]c2c3ccccc3cc3cccc1c23,1,1,30,30,1,[30],0.1868962,0.1868962,0.1868962,[0.1868962],0.1838349,0.1838349,0.1838349,[0.1838349],2,2,2.0,2,[2],{'[Se-][P-]1(=[N+]2c3ccccc3-c3ccccc32)=[S+]c2c3ccccc3cc3cccc1c23'},1,1.0
[SiH3]c1ccc(SBr)cc1,1,1,70,70,1,[70],0.0152032,0.0152032,0.0152032,[0.0152032],-0.0193901499999999,-0.0193901499999999,-0.0193901499999999,[-0.0193901499999999],2,2,2.0,2,[2],{'[SiH3]c1ccc(SBr)cc1'},1,1.0
c1c[se]c(-c2c(-c3c4ccccc4cc4cnccc34)ccc3ncccc23)c1,1,1,170,170,1,[170],0.4628566,0.4628566,0.4628566,[0.4628566],0.2538934,0.2538934,0.2538934,[0.2538934],2,2,2.0,2,[2],{'c1c[se]c(-c2c(-c3c4ccccc4cc4cnccc34)ccc3ncccc23)c1'},1,1.0
c1cc(N2CCOCC2)ccc1-c1ccc(N2CCOCC2)cc1,1,1,240,240,1,[240],0.0418786,0.0418786,0.0418786,[0.0418786],-0.32473165,-0.32473165,-0.32473165,[-0.32473165],2,2,2.0,2,[2],{'c1cc(N2CCOCC2)ccc1-c1ccc(N2CCOCC2)cc1'},1,1.0
c1cc(N=Nc2ccc[nH]2)nc(-n2c3ccccc3c3ccccc32)c1,1,1,220,220,1,[220],0.3452902,0.3452902,0.3452902,[0.3452902],-0.0024027,-0.0024027,-0.0024027,[-0.0024027],2,2,2.0,2,[2],{'c1cc(N=Nc2ccc[nH]2)nc(-n2c3ccccc3c3ccccc32)c1'},1,1.0
c1cc2c(c(-c3c4ccccc4cc4ccccc34)c1)-c1c(ccc3ccccc13)C2,1,1,240,240,1,[240],0.476257,0.476257,0.476257,[0.476257],0.1115775,0.1115775,0.1115775,[0.1115775],2,2,2.0,2,[2],{'c1cc2c(c(-c3c4ccccc4cc4ccccc34)c1)-c1c(ccc3ccccc13)C2'},1,1.0
c1ccc(-[b-]2c3c4ccccc4c4ccccc4c3c3ccccc3[n+]2-c2cccc3ccccc23)cc1,1,1,210,210,1,[210],0.2575845,0.2575845,0.2575845,[0.2575845],-0.018705,-0.018705,-0.018705,[-0.018705],2,2,2.0,2,[2],{'c1ccc(-[b-]2c3c4ccccc4c4ccccc4c3c3ccccc3[n+]2-c2cccc3ccccc23)cc1'},1,1.0
c1ccc(-c2[n-]c(-c3c4ccccc4cc4ccccc34)cc3cc[s+]c2-3)cc1,1,1,260,260,1,[260],0.4896104,0.4896104,0.4896104,[0.4896104],0.0859665499999999,0.0859665499999999,0.0859665499999999,[0.0859665499999999],2,2,2.0,2,[2],{'c1ccc(-c2[n-]c(-c3c4ccccc4cc4ccccc34)cc3cc[s+]c2-3)cc1'},1,1.0
c1ccc(-c2[nH]c(-c3ccc[nH]3)cc2-n2c3ccccc3c3ccccc32)cc1,1,1,170,170,1,[170],0.0686631,0.0686631,0.0686631,[0.0686631],-0.1418322,-0.1418322,-0.1418322,[-0.1418322],2,2,2.0,2,[2],{'c1ccc(-c2[nH]c(-c3ccc[nH]3)cc2-n2c3ccccc3c3ccccc32)cc1'},1,1.0
c1ccc(-c2[nH]c3ccccc3c2N=C2c3ccccc3-c3ccccc32)cc1,1,1,150,150,1,[150],0.2319371,0.2319371,0.2319371,[0.2319371],0.02192575,0.02192575,0.02192575,[0.02192575],2,2,2.0,2,[2],{'c1ccc(-c2[nH]c3ccccc3c2N=C2c3ccccc3-c3ccccc32)cc1'},1,1.0
c1ccc(-c2c(-c3c4ccccc4cc4ccccc34)c3c4ccccc4ccc3c3ccccc23)cc1,1,1,280,280,1,[280],0.4386575,0.4386575,0.4386575,[0.4386575],-0.0277619,-0.0277619,-0.0277619,[-0.0277619],2,2,2.0,2,[2],{'c1ccc(-c2c(-c3c4ccccc4cc4ccccc34)c3c4ccccc4ccc3c3ccccc23)cc1'},1,1.0
c1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)n3c(cc4ccccc43)c2-c2ccccc2)cc1,1,1,120,120,1,[120],0.2444669,0.2444669,0.2444669,[0.2444669],0.12790515,0.12790515,0.12790515,[0.12790515],2,2,2.0,2,[2],{'c1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)n3c(cc4ccccc43)c2-c2ccccc2)cc1'},1,1.0
c1ccc(-c2c(-c3ccccc3)n(-c3ccc4ccccc4c3-c3c4ccccc4cc4ccccc34)c3ccccc23)cc1,1,1,150,150,1,[150],0.2829257,0.2829257,0.2829257,[0.2829257],0.07291435,0.07291435,0.07291435,[0.07291435],2,2,2.0,2,[2],{'c1ccc(-c2c(-c3ccccc3)n(-c3ccc4ccccc4c3-c3c4ccccc4cc4ccccc34)c3ccccc23)cc1'},1,1.0
c1ccc(-c2c3c(cc4ccccc24)CCO3)cc1,1,1,350,350,1,[350],0.0306201,0.0306201,0.0306201,[0.0306201],-0.4525387,-0.4525387,-0.4525387,[-0.4525387],2,2,2.0,2,[2],{'c1ccc(-c2c3c(cc4ccccc24)CCO3)cc1'},1,1.0
c1ccc(-c2c3c(nc4nc5cccn5c(-c5ccccc5)c24)-c2ccccc2-3)cc1,1,1,120,120,1,[120],0.325943,0.325943,0.325943,[0.325943],0.20938125,0.20938125,0.20938125,[0.20938125],2,2,2.0,2,[2],{'c1ccc(-c2c3c(nc4nc5cccn5c(-c5ccccc5)c24)-c2ccccc2-3)cc1'},1,1.0
c1ccc(-c2c3c4c(cccc4c4ccccc24)-c2c-3ccc3ccccc23)cc1,1,1,70,70,1,[70],0.3068868,0.3068868,0.3068868,[0.3068868],0.2730108,0.2730108,0.2730108,[0.2730108],2,2,2.0,2,[2],{'c1ccc(-c2c3c4c(cccc4c4ccccc24)-c2c-3ccc3ccccc23)cc1'},1,1.0
c1ccc(-c2c3c4c5ccccc5c[n+]-4c-3c3ccccc23)cc1,1,1,210,210,1,[210],0.3308884,0.3308884,0.3308884,[0.3308884],0.0565445,0.0565445,0.0565445,[0.0565445],2,2,2.0,2,[2],{'c1ccc(-c2c3c4c5ccccc5c[n+]-4c-3c3ccccc23)cc1'},1,1.0
c1ccc(-c2c3c4cccc3n3c5ccccc5nc(c5ccccc54)c23)cc1,1,1,130,130,1,[130],0.2181598,0.2181598,0.2181598,[0.2181598],0.03691785,0.03691785,0.03691785,[0.03691785],2,2,2.0,2,[2],{'c1ccc(-c2c3c4cccc3n3c5ccccc5nc(c5ccccc54)c23)cc1'},1,1.0
c1ccc(-c2c3cc4ccccc4cc3cc3sc4ccccc4c23)cc1,1,1,250,250,1,[250],0.5586816,0.5586816,0.5586816,[0.5586816],0.1647983,0.1647983,0.1647983,[0.1647983],2,2,2.0,2,[2],{'c1ccc(-c2c3cc4ccccc4cc3cc3sc4ccccc4c23)cc1'},1,1.0
c1ccc(-c2c3ccc4ccc5ccccc(c3cc3cccc(N(c6ccccc6)c6ccccc6P(c6ccccc6)c6ccccc6)c23)c54)cc1,1,1,90,90,1,[90],0.3183301,0.3183301,0.3183301,[0.3183301],0.2643577,0.2643577,0.2643577,[0.2643577],2,2,2.0,2,[2],{'c1ccc(-c2c3ccc4ccc5ccccc(c3cc3cccc(N(c6ccccc6)c6ccccc6P(c6ccccc6)c6ccccc6)c23)c54)cc1'},1,1.0
c1ccc(-c2c3ccccc3c(-c3c4ccccc4cc4ccccc34)c3ccccc23)cc1,1,1,190,190,1,[190],0.0,0.0,0.0,[0.0],-0.2933844,-0.2933844,-0.2933844,[-0.2933844],2,2,2.0,2,[2],{'c1ccc(-c2c3ccccc3c(-c3c4ccccc4cc4ccccc34)c3ccccc23)cc1'},1,1.0
c1ccc(-c2c3ccccc3c(-c3c4ccccc4nc4ccccc34)c3ccccc23)cc1,1,1,120,120,1,[120],0.4692846,0.4692846,0.4692846,[0.4692846],0.35272285,0.35272285,0.35272285,[0.35272285],2,2,2.0,2,[2],{'c1ccc(-c2c3ccccc3c(-c3c4ccccc4nc4ccccc34)c3ccccc23)cc1'},1,1.0
c1ccc(-c2c3ccccc3c(-c3cccc4ccccc34)c3cc(-c4cccs4)cc(-c4ccccn4)c23)cc1,1,1,310,310,1,[310],0.473607,0.473607,0.473607,[0.473607],-0.0347017499999999,-0.0347017499999999,-0.0347017499999999,[-0.0347017499999999],2,2,2.0,2,[2],{'c1ccc(-c2c3ccccc3c(-c3cccc4ccccc34)c3cc(-c4cccs4)cc(-c4ccccn4)c23)cc1'},1,1.0
c1ccc(-c2c3ccccc3c(-c3ccccn3)c3ccccc23)cc1,1,1,230,230,1,[230],0.0,0.0,0.0,[0.0],-0.3949513999999999,-0.3949513999999999,-0.3949513999999999,[-0.3949513999999999],2,2,2.0,2,[2],{'c1ccc(-c2c3ccccc3c(-c3ccccn3)c3ccccc23)cc1'},1,1.0
c1ccc(-c2c3ccccc3cc3c2c2c4ccccc4ccc2n2c4ccccc4cc32)cc1,1,1,190,190,1,[190],0.3755632,0.3755632,0.3755632,[0.3755632],0.1019202999999999,0.1019202999999999,0.1019202999999999,[0.1019202999999999],2,2,2.0,2,[2],{'c1ccc(-c2c3ccccc3cc3c2c2c4ccccc4ccc2n2c4ccccc4cc32)cc1'},1,1.0
c1ccc(-c2c3ccccc3cc3cc(-c4c(-c5ccccn5)ccc5ccccc45)ccc23)cc1,1,1,190,190,1,[190],0.4170241,0.4170241,0.4170241,[0.4170241],0.1433812,0.1433812,0.1433812,[0.1433812],2,2,2.0,2,[2],{'c1ccc(-c2c3ccccc3cc3cc(-c4c(-c5ccccn5)ccc5ccccc45)ccc23)cc1'},1,1.0
c1ccc(-c2c3ccccc3cc3cc4ccccc4cc23)cc1,1,1,280,280,1,[280],0.0,0.0,0.0,[0.0],-0.4664194,-0.4664194,-0.4664194,[-0.4664194],2,2,2.0,2,[2],{'c1ccc(-c2c3ccccc3cc3cc4ccccc4cc23)cc1'},1,1.0
c1ccc(-c2c3ccccc3n3c(-c4c5ccccc5nc5ccccc45)cccc23)cc1,1,1,90,90,1,[90],0.4477745,0.4477745,0.4477745,[0.4477745],0.3938021,0.3938021,0.3938021,[0.3938021],2,2,2.0,2,[2],{'c1ccc(-c2c3ccccc3n3c(-c4c5ccccc5nc5ccccc45)cccc23)cc1'},1,1.0
c1ccc(-c2c3ccccc3nc3c2ccc2c4ccc5c6[s+]c7c4cccc7c2c3c56)cc1,1,1,150,150,1,[150],0.4012403,0.4012403,0.4012403,[0.4012403],0.19122895,0.19122895,0.19122895,[0.19122895],2,2,2.0,2,[2],{'c1ccc(-c2c3ccccc3nc3c2ccc2c4ccc5c6[s+]c7c4cccc7c2c3c56)cc1'},1,1.0
c1ccc(-c2c3ccncc3c3c4ccc5c6ccccc6nc6cccc(c6-n53)c24)cc1,1,1,240,240,1,[240],0.3182633,0.3182633,0.3182633,[0.3182633],-0.04834695,-0.04834695,-0.04834695,[-0.04834695],2,2,2.0,2,[2],{'c1ccc(-c2c3ccncc3c3c4ccc5c6ccccc6nc6cccc(c6-n53)c24)cc1'},1,1.0
c1ccc(-c2c[n-]c3c4c(-c5cccs5)cc(-c5cccs5)c4c4ccc(cc4)c([s+]2)c2cccn23)cc1,1,1,270,270,1,[270],0.2639786,0.2639786,0.2639786,[0.2639786],-0.1880686999999999,-0.1880686999999999,-0.1880686999999999,[-0.1880686999999999],2,2,2.0,2,[2],{'c1ccc(-c2c[n-]c3c4c(-c5cccs5)cc(-c5cccs5)c4c4ccc(cc4)c([s+]2)c2cccn23)cc1'},1,1.0
c1ccc(-c2cc(-c3ccc(-c4ncnc5ccccc45)cc3)cc(-c3cccnc3)n2)nc1,1,1,150,150,1,[150],0.0681056,0.0681056,0.0681056,[0.0681056],-0.14812475,-0.14812475,-0.14812475,[-0.14812475],2,2,2.0,2,[2],{'c1ccc(-c2cc(-c3ccc(-c4ncnc5ccccc45)cc3)cc(-c3cccnc3)n2)nc1'},1,1.0
c1ccc(-c2cc(-c3ccc[nH]3)cc3c2ccc2ccccc23)cc1,1,1,190,190,1,[190],0.1204366,0.1204366,0.1204366,[0.1204366],-0.1729477999999999,-0.1729477999999999,-0.1729477999999999,[-0.1729477999999999],2,2,2.0,2,[2],{'c1ccc(-c2cc(-c3ccc[nH]3)cc3c2ccc2ccccc23)cc1'},1,1.0
c1ccc(-c2cc(-c3cccc4ccccc34)c(-c3c4ccccc4cc4ccccc34)c3ccccc23)cc1,1,1,260,260,1,[260],0.3758428,0.3758428,0.3758428,[0.3758428],-0.03142455,-0.03142455,-0.03142455,[-0.03142455],2,2,2.0,2,[2],{'c1ccc(-c2cc(-c3cccc4ccccc34)c(-c3c4ccccc4cc4ccccc34)c3ccccc23)cc1'},1,1.0
c1ccc(-c2cc(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c2)cc1,1,1,70,70,1,[70],0.0167637,0.0167637,0.0167637,[0.0167637],-0.0178296499999999,-0.0178296499999999,-0.0178296499999999,[-0.0178296499999999],2,2,2.0,2,[2],{'c1ccc(-c2cc(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c2)cc1'},1,1.0
c1ccc(-c2cc(-c3ccccc3)c3c(c2-c2ccccc2)[Si](c2ccccc2)(c2ccccc2)c2ccccc2-3)cc1,1,1,10,10,1,[10],0.0377719,0.0377719,0.0377719,[0.0377719],0.0374487499999999,0.0374487499999999,0.0374487499999999,[0.0374487499999999],2,2,2.0,2,[2],{'c1ccc(-c2cc(-c3ccccc3)c3c(c2-c2ccccc2)[Si](c2ccccc2)(c2ccccc2)c2ccccc2-3)cc1'},1,1.0
c1ccc(-c2cc(-c3ccccc3)c3ccccc3c2-c2ccccc2)cc1,1,1,190,190,1,[190],0.0810792,0.0810792,0.0810792,[0.0810792],-0.2123051999999999,-0.2123051999999999,-0.2123051999999999,[-0.2123051999999999],2,2,2.0,2,[2],{'c1ccc(-c2cc(-c3ccccc3)c3ccccc3c2-c2ccccc2)cc1'},1,1.0
c1ccc(-c2cc(-c3ccccn3)c3ncccc3n2)nc1,1,1,230,230,1,[230],0.0833276,0.0833276,0.0833276,[0.0833276],-0.3116237999999999,-0.3116237999999999,-0.3116237999999999,[-0.3116237999999999],2,2,2.0,2,[2],{'c1ccc(-c2cc(-c3ccccn3)c3ncccc3n2)nc1'},1,1.0
c1ccc(-c2cc(Cn3c4ccccc4c4ccccc43)n(-c3cccc4c3CCCC4)c2-c2ccccc2)cc1,1,1,230,230,1,[230],0.0282501,0.0282501,0.0282501,[0.0282501],-0.3667012999999999,-0.3667012999999999,-0.3667012999999999,[-0.3667012999999999],2,2,2.0,2,[2],{'c1ccc(-c2cc(Cn3c4ccccc4c4ccccc43)n(-c3cccc4c3CCCC4)c2-c2ccccc2)cc1'},1,1.0
c1ccc(-c2cc(N3CCOCC3)n(-c3ccccc3)n2)cc1,1,1,100,100,1,[100],0.0127123,0.0127123,0.0127123,[0.0127123],-0.09294765,-0.09294765,-0.09294765,[-0.09294765],2,2,2.0,2,[2],{'c1ccc(-c2cc(N3CCOCC3)n(-c3ccccc3)n2)cc1'},1,1.0
c1ccc(-c2cc3[nH]nc(-c4ccccc4)c3c3ccccc23)cc1,1,1,200,200,1,[200],0.0698093,0.0698093,0.0698093,[0.0698093],-0.2349390999999999,-0.2349390999999999,-0.2349390999999999,[-0.2349390999999999],2,2,2.0,2,[2],{'c1ccc(-c2cc3[nH]nc(-c4ccccc4)c3c3ccccc23)cc1'},1,1.0
c1ccc(-c2cc3[s+]c4ccccc4c-3c(-c3ccccc3)[n+]3ncc4ccccc4c23)cc1,1,1,220,220,1,[220],0.2342508,0.2342508,0.2342508,[0.2342508],-0.1134421,-0.1134421,-0.1134421,[-0.1134421],2,2,2.0,2,[2],{'c1ccc(-c2cc3[s+]c4ccccc4c-3c(-c3ccccc3)[n+]3ncc4ccccc4c23)cc1'},1,1.0
c1ccc(-c2cc3c(-c4ccccc4)c4ccccc4oc-3c2-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc1,1,1,100,100,1,[100],0.2300513,0.2300513,0.2300513,[0.2300513],0.13081015,0.13081015,0.13081015,[0.13081015],2,2,2.0,2,[2],{'c1ccc(-c2cc3c(-c4ccccc4)c4ccccc4oc-3c2-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc1'},1,1.0
c1ccc(-c2cc3c4ccccc4c4cc5ccc6ccccc6c5c(-c5ccccc5)c4c3cc2-c2ccccc2)cc1,1,1,130,130,1,[130],0.1658102,0.1658102,0.1658102,[0.1658102],-0.01681605,-0.01681605,-0.01681605,[-0.01681605],2,2,2.0,2,[2],{'c1ccc(-c2cc3c4ccccc4c4cc5ccc6ccccc6c5c(-c5ccccc5)c4c3cc2-c2ccccc2)cc1'},1,1.0
c1ccc(-c2cc3ccccc3c(-c3ccccc3)c3c4ccccc4nc2-3)cc1,1,1,230,230,1,[230],0.2873169,0.2873169,0.2873169,[0.2873169],-0.1076344999999999,-0.1076344999999999,-0.1076344999999999,[-0.1076344999999999],2,2,2.0,2,[2],{'c1ccc(-c2cc3ccccc3c(-c3ccccc3)c3c4ccccc4nc2-3)cc1'},1,1.0
c1ccc(-c2cc3ccccc3c3cc4ccccc4cc23)cc1,1,1,170,170,1,[170],0.2170397,0.2170397,0.2170397,[0.2170397],0.0080765,0.0080765,0.0080765,[0.0080765],2,2,2.0,2,[2],{'c1ccc(-c2cc3ccccc3c3cc4ccccc4cc23)cc1'},1,1.0
c1ccc(-c2cc3ccccc3cc2-c2c(-c3c4ccccc4cc4ccccc34)ccc3ccccc23)cc1,1,1,160,160,1,[160],0.4828195,0.4828195,0.4828195,[0.4828195],0.2378272,0.2378272,0.2378272,[0.2378272],2,2,2.0,2,[2],{'c1ccc(-c2cc3ccccc3cc2-c2c(-c3c4ccccc4cc4ccccc34)ccc3ccccc23)cc1'},1,1.0
c1ccc(-c2ccc(-c3c4ccccc4c(-c4cccc(-c5ccc(-c6c7ccccc7cc7ccccc67)cc5)c4)c4c5ccccc5c5ccccc5c34)cc2)cc1,1,1,280,280,1,[280],0.4546832,0.4546832,0.4546832,[0.4546832],-0.0117361999999999,-0.0117361999999999,-0.0117361999999999,[-0.0117361999999999],2,2,2.0,2,[2],{'c1ccc(-c2ccc(-c3c4ccccc4c(-c4cccc(-c5ccc(-c6c7ccccc7cc7ccccc67)cc5)c4)c4c5ccccc5c5ccccc5c34)cc2)cc1'},1,1.0
c1ccc(-c2ccc(-c3cc4occc4c(-c4ccccc4)c3-c3ccccc3)cc2)cc1,1,1,120,120,1,[120],0.0273266,0.0273266,0.0273266,[0.0273266],-0.0932967,-0.0932967,-0.0932967,[-0.0932967],2,2,2.0,2,[2],{'c1ccc(-c2ccc(-c3cc4occc4c(-c4ccccc4)c3-c3ccccc3)cc2)cc1'},1,1.0
c1ccc(-c2ccc(-c3ccc(-c4cccc(-c5ccccc5)c4)cn3)cc2)cc1,1,1,20,20,1,[20],0.025227,0.025227,0.025227,[0.025227],0.0240265,0.0240265,0.0240265,[0.0240265],2,2,2.0,2,[2],{'c1ccc(-c2ccc(-c3ccc(-c4cccc(-c5ccccc5)c4)cn3)cc2)cc1'},1,1.0
c1ccc(-c2ccc(P(c3ccccc3)c3ccccc3)cc2)cc1,1,1,220,220,1,[220],0.0104051,0.0104051,0.0104051,[0.0104051],-0.3372878,-0.3372878,-0.3372878,[-0.3372878],2,2,2.0,2,[2],{'c1ccc(-c2ccc(P(c3ccccc3)c3ccccc3)cc2)cc1'},1,1.0
c1ccc(-c2ccc3c(-c4c5ccccc5cc5ccccc45)cc4ccccc4c3c2)cc1,1,1,340,340,1,[340],0.4680338,0.4680338,0.4680338,[0.4680338],-0.04042735,-0.04042735,-0.04042735,[-0.04042735],2,2,2.0,2,[2],{'c1ccc(-c2ccc3c(-c4c5ccccc5cc5ccccc45)cc4ccccc4c3c2)cc1'},1,1.0
c1ccc(-c2ccc3c(c2)-c2cc4c5c(c2)C32CC3c6ccccc6CC3C5C2CC4)nc1,1,1,40,40,1,[40],0.0202672,0.0202672,0.0202672,[0.0202672],0.0070535999999999,0.0070535999999999,0.0070535999999999,[0.0070535999999999],2,2,2.0,2,[2],{'c1ccc(-c2ccc3c(c2)-c2cc4c5c(c2)C32CC3c6ccccc6CC3C5C2CC4)nc1'},1,1.0
